row_id,source_dataset,pws_id,system_name,facility_id,source_type_code,source_type,federal_type_code,federal_type,activity_status,population_served,comment,longitude,latitude
878,ADEC SDWIS active PWS source locations,AK2333364   ,MILNE POINT UNIT - HILCORP,45857,IN,Intake,NTNC,Non-transient non-community,NA,300,NA,-149.70362689883498,70.3405440484822
879,ADEC SDWIS active PWS source locations,AK2218651   ,HOLY SPIRIT CENTER,45863,WL,Well,NC  ,NC  ,NA,29,NA,-149.748122979438,61.121251668526
880,ADEC SDWIS active PWS source locations,AK2249990   ,NVR INC BUILDING,45882,WL,Well,NC  ,NC  ,NA,30,NA,-151.084454540464,60.506732492602595
881,ADEC SDWIS active PWS source locations,AK2292241   ,KENNICOTT GLACIER LODGE,45922,WL,Well,NC  ,NC  ,NA,165,NA,-142.88311412430795,61.483205772416895
882,ADEC SDWIS active PWS source locations,AK2218652   ,RIVERS EDGE CONDOMINIUM,45923,WL,Well,C   ,C   ,NA,168,NA,-149.57271411433098,61.310786685006384
883,ADEC SDWIS active PWS source locations,AK2391820   ,DENALI PARK HOTEL,45948,WL,Well,NC  ,NC  ,NA,81,NA,-149.01633911638402,63.84764161464208
884,ADEC SDWIS active PWS source locations,AK2220020   ,WASILLA COMMUNITY CHURCH,45951,WL,Well,NC  ,NC  ,NA,74,NA,-149.35894230625803,61.57641570310181
885,ADEC SDWIS active PWS source locations,AK2218630   ,MANOOGS ISLE MOBILE HOME PARK,45959,WL,Well,C   ,C   ,NA,935,NA,-149.83001301188798,61.1691116520928
886,ADEC SDWIS active PWS source locations,AK2370780   ,FT. GREELY - MAIN POST,45962,WL,Well,C   ,C   ,NA,1257,NA,-145.71630020353197,63.97317717034239
887,ADEC SDWIS active PWS source locations,AK2370625   ,EIELSON - AIR FORCE BASE,45968,WL,Well,C   ,C   ,NA,11870,NA,-147.07946585994097,64.66931189536649
888,ADEC SDWIS active PWS source locations,AK2370625   ,EIELSON - AIR FORCE BASE,45969,WL,Well,C   ,C   ,NA,11870,NA,-147.07773085808702,64.66735889578457
889,ADEC SDWIS active PWS source locations,AK2370625   ,EIELSON - AIR FORCE BASE,45971,WL,Well,C   ,C   ,NA,11870,NA,-147.07300583695695,64.644921897962
890,ADEC SDWIS active PWS source locations,AK2220026   ,BIRCH HARBOR BAPTIST CHURCH,45975,WL,Well,NC  ,NC  ,NA,70,NA,-149.55532128052602,61.5432766729656
891,ADEC SDWIS active PWS source locations,AK2247490   ,ANCHOR POINT SAFE WATER CORPORATION,45983,WL,Well,C   ,C   ,NA,1000,NA,-151.83722205860204,59.78498142166748
892,ADEC SDWIS active PWS source locations,AK2249011   ,KPBSD STERLING ELEMENTARY,45988,WL,Well,NTNC,Non-transient non-community,NA,212,NA,-150.798422566881,60.5379015365632
893,ADEC SDWIS active PWS source locations,AK2210906   ,MOA MUNICIPALITY OF ANCHORAGE,45999,WL,Well,C   ,C   ,NA,221351,NA,-149.827162050876,61.22470564896761
894,ADEC SDWIS active PWS source locations,AK2220025   ,KNIK TRIBE - DENA'INA BLENDED LEARNING,46011,WL,Well,NTNC,Non-transient non-community,NA,110,NA,-149.33928931295102,61.585442705756996
895,ADEC SDWIS active PWS source locations,AK2220033   ,HEART OF WILLOW MEDICAL BUILDING,46015,WL,Well,NC  ,NC  ,NA,154,NA,-150.041772415678,61.737380580396994
896,ADEC SDWIS active PWS source locations,AK2218651   ,HOLY SPIRIT CENTER,46029,WL,Well,NC  ,NC  ,NA,29,NA,-149.748822979465,61.121301668408705
897,ADEC SDWIS active PWS source locations,AK2218651   ,HOLY SPIRIT CENTER,46030,WL,Well,NC  ,NC  ,NA,29,NA,-149.74982297980193,61.121801668213585
898,ADEC SDWIS active PWS source locations,AK2224167   ,VICTORIA ESTATES,46042,WL,Well,C   ,C   ,NA,912,NA,-149.61777426557396,61.523405663990296
899,ADEC SDWIS active PWS source locations,AK2224167   ,VICTORIA ESTATES,46043,WL,Well,C   ,C   ,NA,912,NA,-149.618479265574,61.523415663873905
900,ADEC SDWIS active PWS source locations,AK2130342   ,ALASKA AIRLINES YAKUTAT,46067,WL,Well,NC  ,NC  ,NA,37,NA,-139.66726563687794,59.507006368072
901,ADEC SDWIS active PWS source locations,AK2315049   ,FNSB BIRCH HILL SKI LODGE,46083,WL,Well,NC  ,NC  ,NA,500,NA,-147.64674605484697,64.8705417849132
902,ADEC SDWIS active PWS source locations,AK2214099   ,SAINT ELIZABETH ANN SETON CHURCH,46106,WL,Well,NTNC,Non-transient non-community,NA,382,NA,-149.82741297047005,61.10968165635159
903,ADEC SDWIS active PWS source locations,AK2215663   ,"CHAPEL BY THE SEA, INC.",46112,WL,Well,NC  ,NC  ,NA,220,NA,-149.83713995463506,61.08706765622589
904,ADEC SDWIS active PWS source locations,AK2249966   ,USFS KENAI LAKE WORK CENTER,46117,WL,Well,NTNC,Non-transient non-community,NA,162,NA,-149.37049249887698,60.406121775052796
905,ADEC SDWIS active PWS source locations,AK2372627   ,FT. GREELY - GMD MISSILE FAC. COMPLEX,46120,WL,Well,NTNC,Non-transient non-community,NA,200,NA,-145.73798518971796,63.95704216754899
906,ADEC SDWIS active PWS source locations,AK2372627   ,FT. GREELY - GMD MISSILE FAC. COMPLEX,46121,WL,Well,NTNC,Non-transient non-community,NA,200,NA,-145.73782518967099,63.9569921675791
907,ADEC SDWIS active PWS source locations,AK2226017   ,LITTLE FRIENDS CHILDCARE,46128,WL,Well,NTNC,Non-transient non-community,NA,47,NA,-149.042283323451,61.597043753842186
908,ADEC SDWIS active PWS source locations,AK2260197   ,DILLINGHAM WATER SYSTEM,46133,WL,Well,C   ,C   ,NA,2419,NA,-158.46379427439396,59.04356044469239
909,ADEC SDWIS active PWS source locations,AK2391249   ,DENALI BACKCOUNTRY LODGE,46143,WL,Well,NC  ,NC  ,NA,38,NA,-150.98274181747107,63.536339301583006
910,ADEC SDWIS active PWS source locations,AK2240757   ,SEWARD,46148,WL,Well,C   ,C   ,NA,3324,NA,-149.436932321501,60.1344117813702
911,ADEC SDWIS active PWS source locations,AK2314938   ,FAIRHILL CHRISTIAN SCHOOL,46163,WL,Well,NTNC,Non-transient non-community,NA,150,NA,-147.674297049222,64.86454478051802
912,ADEC SDWIS active PWS source locations,AK2261444   ,CHIGNIK LAGOON WATER SYSTEM,46180,WL,Well,C   ,C   ,NA,273,NA,-158.531224843102,56.30776467631328
913,ADEC SDWIS active PWS source locations,AK2261444   ,CHIGNIK LAGOON WATER SYSTEM,46181,WL,Well,C   ,C   ,NA,273,NA,-158.53154684307802,56.307761676266885
914,ADEC SDWIS active PWS source locations,AK2226024   ,JOE BAGEL,46226,WL,Well,NC  ,NC  ,NA,88,NA,-149.158383324719,61.59981173458121
915,ADEC SDWIS active PWS source locations,AK2226014   ,HEAVENLY MEADOWS,46228,WL,Well,C   ,C   ,NA,88,NA,-149.162075303251,61.5701787358434
916,ADEC SDWIS active PWS source locations,AK2333460   ,CONOCO PHILLIPS ALPINE OILFIELD,46244,IN,Intake,NTNC,Non-transient non-community,NA,208,NA,-150.950282853508,70.33348281853597
917,ADEC SDWIS active PWS source locations,AK2249975   ,EXIT GLACIER CABINS & SALMON BAKE,46246,WL,Well,NC  ,NC  ,NA,124,NA,-149.42742733201106,60.150605781881296
918,ADEC SDWIS active PWS source locations,AK2249009   ,MOOSE CROSSING RV,46249,WL,Well,NC  ,NC  ,NA,100,NA,-150.740002566439,60.53558154612901
919,ADEC SDWIS active PWS source locations,AK2291211   ,VALDEZ ROBE RIVER S/D,46259,WL,Well,C   ,C   ,NA,464,NA,-146.20411595247302,61.097473248122405
920,ADEC SDWIS active PWS source locations,AK2262238   ,EGEGIK,46264,WL,Well,C   ,C   ,NA,485,NA,-157.37435088263405,58.208415683373104
921,ADEC SDWIS active PWS source locations,AK2262238   ,EGEGIK,46265,WL,Well,C   ,C   ,NA,485,NA,-157.37446088269505,58.2085406833458
922,ADEC SDWIS active PWS source locations,AK2240464   ,NANWALEK,46266,IN,Intake,C   ,C   ,NA,281,NA,-151.90618179390597,59.35673144038229
923,ADEC SDWIS active PWS source locations,AK2340159   ,NOATAK COMMUNITY WATER SYSTEM,46268,WL,Well,C   ,C   ,NA,485,NA,-162.96452789729503,67.57286190296229
924,ADEC SDWIS active PWS source locations,AK2249042   ,ALASKA CHRISTIAN COLLEGE,46277,WL,Well,NTNC,Non-transient non-community,NA,70,NA,-151.13575852877597,60.490722485430496
925,ADEC SDWIS active PWS source locations,AK2225974   ,SAINT CHRISTOPHERS CATHOLIC CHURCH,46285,WL,Well,NC  ,NC  ,NA,50,NA,-150.01932839543701,61.709269585935196
926,ADEC SDWIS active PWS source locations,AK2330004   ,ALYESKA VMT FABRICATION-PAINT SHOP,46297,IN,Intake,NTNC,Non-transient non-community,NA,50,NA,-146.35387894442403,61.08236522450451
927,ADEC SDWIS active PWS source locations,AK2220075   ,LAMB OF GOD,46319,WL,Well,NC  ,NC  ,NA,50,NA,-149.51077331680298,61.5928906771027
928,ADEC SDWIS active PWS source locations,AK2111555   ,WHITE PASS RV PARK,46329,WL,Well,NC  ,NC  ,NA,89,NA,-135.28689125581099,59.48138405583838
929,ADEC SDWIS active PWS source locations,AK2249049   ,STONEY CREEK RV PARK,46361,WL,Well,NC  ,NC  ,NA,202,NA,-149.37568235224302,60.181323788258496
930,ADEC SDWIS active PWS source locations,AK2225975   ,MSBSD HOUSTON MIDDLE SCHOOL,46367,WL,Well,NTNC,Non-transient non-community,NA,380,NA,-149.76962731264902,61.590981634696995
931,ADEC SDWIS active PWS source locations,AK2225977   ,MAT SU HEALTH SERVICES INC,46379,WL,Well,NTNC,Non-transient non-community,NA,115,NA,-149.486857323097,61.60126768049669
932,ADEC SDWIS active PWS source locations,AK2220073   ,FIRST BAPTIST CHURCH OF WILLOW,46382,WL,Well,NC  ,NC  ,NA,25,NA,-150.04282341448302,61.73576858032981
933,ADEC SDWIS active PWS source locations,AK2220056   ,SUNSHINE COMMUNITY HEALTH TALKEETNA,46388,WL,Well,NTNC,Non-transient non-community,NA,120,NA,-150.052483753198,62.19015154880951
934,ADEC SDWIS active PWS source locations,AK2311613   ,EL DORADO GOLD MINE,46408,WL,Well,NC  ,NC  ,NA,524,NA,-147.63686015315997,64.9727857802486
935,ADEC SDWIS active PWS source locations,AK2220085   ,MSBSD TWINDLEY BRIDGES CHARTER SCHOOL,46419,WL,Well,NTNC,Non-transient non-community,NA,55,NA,-149.45037833271005,61.614061685674486
936,ADEC SDWIS active PWS source locations,AK2300248   ,VENETIE WATER SYSTEM,46429,WL,Well,C   ,C   ,NA,181,NA,-146.41909930654697,67.01163786791021
937,ADEC SDWIS active PWS source locations,AK2210485   ,SAND LAKE SERVICES,46434,WL,Well,C   ,C   ,NA,465,NA,-149.97444398597304,61.1345676307842
938,ADEC SDWIS active PWS source locations,AK2226021   ,MAJESTIC HILLS SUBDIVISION,46450,WL,Well,C   ,C   ,NA,168,NA,-149.118345304081,61.570924742982
939,ADEC SDWIS active PWS source locations,AK2226021   ,MAJESTIC HILLS SUBDIVISION,46451,WL,Well,C   ,C   ,NA,168,NA,-149.11834330411,61.57096474297991
940,ADEC SDWIS active PWS source locations,AK2224573   ,FAITH BIBLE FELLOWSHIP,46452,WL,Well,NC  ,NC  ,NA,361,NA,-149.804623280294,61.546756631815995
941,ADEC SDWIS active PWS source locations,AK2299022   ,COPPER RIVER PRINCESS WILDERNESS LODGE,46472,WL,Well,NC  ,NC  ,NA,313,NA,-145.34172355273304,61.954272343941994
942,ADEC SDWIS active PWS source locations,AK2299022   ,COPPER RIVER PRINCESS WILDERNESS LODGE,46473,WL,Well,NC  ,NC  ,NA,313,NA,-145.3440335532,61.954822343530296
943,ADEC SDWIS active PWS source locations,AK2372643   ,NORTHERN STAR (POGO) LOWER CAMP LLC,46480,WL,Well,NTNC,Non-transient non-community,NA,450,NA,-144.94179261395098,64.4485592766148
944,ADEC SDWIS active PWS source locations,AK2372643   ,NORTHERN STAR (POGO) LOWER CAMP LLC,46481,WL,Well,NTNC,Non-transient non-community,NA,450,NA,-144.941726614045,64.44866327662051
945,ADEC SDWIS active PWS source locations,AK2220091   ,CROSSROADS CENTER,46487,WL,Well,NC  ,NC  ,NA,64,NA,-149.32823533388304,61.614213705745094
946,ADEC SDWIS active PWS source locations,AK2225989   ,CROSSROADS CENTER MALL,46490,WL,Well,NTNC,Non-transient non-community,NA,50,NA,-149.32752333442403,61.614951705815194
947,ADEC SDWIS active PWS source locations,AK2218708   ,GIRDWOOD COMMUNITY NEEDS CENTER,46494,WL,Well,NC  ,NC  ,NA,50,NA,-149.135288875547,60.96346677828699
948,ADEC SDWIS active PWS source locations,AK2220100   ,REAL LIFE CHURCH,46497,WL,Well,NC  ,NC  ,NA,70,NA,-149.182273324631,61.599918730647005
949,ADEC SDWIS active PWS source locations,AK2310926   ,VALLEY WATER COMPANY,46501,WL,Well,C   ,C   ,NA,1575,NA,-147.525985010724,64.82498780864408
950,ADEC SDWIS active PWS source locations,AK2390756   ,CLEAR SPACE FORCE STATION – MAIN,46502,WL,Well,C   ,C   ,NA,433,NA,-149.16615550600795,64.2859455604624
951,ADEC SDWIS active PWS source locations,AK2391891   ,ROSE & DAVES CAFE INC.,46503,WL,Well,NC  ,NC  ,NA,304,NA,-149.02686514431696,63.879611610775804
952,ADEC SDWIS active PWS source locations,AK2360272   ,GALENA WTP1 - CITY,46505,WL,Well,C   ,C   ,NA,490,NA,-156.86798959590402,64.7421302089851
953,ADEC SDWIS active PWS source locations,AK2226027   ,SANDERSON BUILDING,46507,WL,Well,NC  ,NC  ,NA,116,NA,-149.17943832450197,61.59971273112611
954,ADEC SDWIS active PWS source locations,AK2249995   ,"SEWARD WINDSONG LODGE EMPLOYEE AREA, WEL",46515,WL,Well,NC  ,NC  ,NA,85,NA,-149.432226334758,60.15492578084229
955,ADEC SDWIS active PWS source locations,AK2220094   ,UTOPIA MEADOWS SD,46520,WL,Well,C   ,C   ,NA,232,NA,-149.38249730959308,61.5813056989204
956,ADEC SDWIS active PWS source locations,AK2220097   ,GRACE ORTHODOX PRESBYTERIAN CHURCH,46527,WL,Well,NC  ,NC  ,NA,68,NA,-149.37779631960305,61.5950826988155
957,ADEC SDWIS active PWS source locations,AK2240553   ,KPBSD NINILCHIK,46530,WL,Well,NTNC,Non-transient non-community,NA,216,NA,-151.67528722517898,60.042454429640586
958,ADEC SDWIS active PWS source locations,AK2220101   ,CHURCH ON THE ROCK WASILLA CAMPUS,46531,WL,Well,NC  ,NC  ,NA,617,NA,-149.540843311176,61.58552167263429
959,ADEC SDWIS active PWS source locations,AK2220093   ,PALMER / ANCHORAGE N KOA,46534,WL,Well,NC  ,NC  ,NA,131,NA,-149.292353295663,61.561001715020396
960,ADEC SDWIS active PWS source locations,AK2220095   ,SHOOTING STAR CIRCLE,46538,WL,Well,C   ,C   ,NA,52,NA,-149.15001230915098,61.5782257373183
961,ADEC SDWIS active PWS source locations,AK2340418   ,BREVIG MISSION WATER SYSTEM,46546,WL,Well,C   ,C   ,NA,442,NA,-166.465975000698,65.33939854522949
962,ADEC SDWIS active PWS source locations,AK2340418   ,BREVIG MISSION WATER SYSTEM,46547,WL,Well,C   ,C   ,NA,442,NA,-166.46550700107,65.33971354527212
963,ADEC SDWIS active PWS source locations,AK2263045   ,SWRSD TOGIAK K12 SCHOOL,46550,WL,Well,NTNC,Non-transient non-community,NA,280,NA,-160.425031118441,59.05428014382449
964,ADEC SDWIS active PWS source locations,AK2299025   ,NPS COPPER CENTER VISITOR CENTER,46562,WL,Well,NC  ,NC  ,NA,255,NA,-145.364433602262,62.019692336707806
965,ADEC SDWIS active PWS source locations,AK2241054   ,SOLDOTNA,46564,WL,Well,C   ,C   ,NA,4807,NA,-151.03328252345597,60.479378502681996
966,ADEC SDWIS active PWS source locations,AK2220038   ,VALLEY BUSINESS CENTER,46576,WL,Well,NTNC,Non-transient non-community,NA,57,NA,-149.32658131308304,61.58548170784279
967,ADEC SDWIS active PWS source locations,AK2220098   ,MIDNIGHT SUN FAMILY LEARNING CENTER,46582,WL,Well,NTNC,Non-transient non-community,NA,213,NA,-149.633958318591,61.5970896565918
968,ADEC SDWIS active PWS source locations,AK2340159   ,NOATAK COMMUNITY WATER SYSTEM,46587,WL,Well,C   ,C   ,NA,485,NA,-162.96491789774902,67.5732939028524
969,ADEC SDWIS active PWS source locations,AK2218731   ,BEACH LAKE TRAIL CENTER,46606,WL,Well,NC  ,NC  ,NA,93,NA,-149.54088316058298,61.3755566860723
970,ADEC SDWIS active PWS source locations,AK2213718   ,USFS BEGICH BOGGS PORTAGE VC,46613,WL,Well,NC  ,NC  ,NA,463,NA,-148.84264275508403,60.785021836857304
971,ADEC SDWIS active PWS source locations,AK2260309   ,UNALASKA WATER SYSTEM,46637,WL,Well,C   ,C   ,NA,9400,NA,-166.50839305564904,53.85915182149609
972,ADEC SDWIS active PWS source locations,AK2220070   ,SILVER CREEK SPRINGS SD,46639,WL,Well,C   ,C   ,NA,239,NA,-149.22279933205502,61.610562723311595
973,ADEC SDWIS active PWS source locations,AK2260244   ,KING COVE,46656,WL,Well,C   ,C   ,NA,972,NA,-162.27410500708197,55.11948325724328
974,ADEC SDWIS active PWS source locations,AK2260244   ,KING COVE,46657,WL,Well,C   ,C   ,NA,972,NA,-162.26917900674997,55.11760625811429
975,ADEC SDWIS active PWS source locations,AK2260244   ,KING COVE,46659,WL,Well,C   ,C   ,NA,972,NA,-162.25770800765304,55.11720525974459
976,ADEC SDWIS active PWS source locations,AK2260244   ,KING COVE,46660,WL,Well,C   ,C   ,NA,972,NA,-162.27889700574198,55.1173712567907
977,ADEC SDWIS active PWS source locations,AK2260244   ,KING COVE,46661,WL,Well,C   ,C   ,NA,972,NA,-162.276339006007,55.1174302571394
978,ADEC SDWIS active PWS source locations,AK2220084   ,LITTLE WILDFLOWERS LLC,46663,WL,Well,NTNC,Non-transient non-community,NA,25,NA,-149.350503300522,61.568381704999204
979,ADEC SDWIS active PWS source locations,AK2225511   ,WESTWOOD WATER COMPANY INC,46669,WL,Well,C   ,C   ,NA,180,NA,-149.45606334110198,61.62570168399581
980,ADEC SDWIS active PWS source locations,AK2220117   ,SONJA'S STUDIO OF PERFORMING ARTS,46679,WL,Well,NC  ,NC  ,NA,33,NA,-149.30731931302307,61.5851827110272
981,ADEC SDWIS active PWS source locations,AK2391875   ,IN HIS SHADOW MINISTRIES,46680,WL,Well,NC  ,NC  ,NA,101,NA,-149.056243160145,63.89788760458059
982,ADEC SDWIS active PWS source locations,AK2226019   ,LDS COLONY CHAPEL,46711,WL,Well,NC  ,NC  ,NA,150,NA,-149.21332333215298,61.610601724867195
983,ADEC SDWIS active PWS source locations,AK2249079   ,MILLERS LANDING,46724,WL,Well,NC  ,NC  ,NA,27,NA,-149.44031528077198,60.071040784786895
984,ADEC SDWIS active PWS source locations,AK2224806   ,THREE BEARS STORE 80 - PITTMAN,46728,WL,Well,NTNC,Non-transient non-community,NA,484,NA,-149.631543309536,61.58454165779648
985,ADEC SDWIS active PWS source locations,AK2220118   ,THREE BEARS STORE 60 - 4 CORNERS,46733,WL,Well,NTNC,Non-transient non-community,NA,590,NA,-149.24442332458796,61.6004817203947
986,ADEC SDWIS active PWS source locations,AK2223455   ,LITTLE BEAVER CAMP LOWER WELL,46741,WL,Well,NC  ,NC  ,NA,200,NA,-149.835889297775,61.571507625077196
987,ADEC SDWIS active PWS source locations,AK2111526   ,CHILKAT RIVER ADVENTURES,46746,WL,Well,NC  ,NC  ,NA,81,NA,-135.93999727974597,59.4154589554279
988,ADEC SDWIS active PWS source locations,AK2249069   ,AMORE MOCHA,46749,WL,Well,NC  ,NC  ,NA,56,NA,-151.15472252654695,60.48797148256609
989,ADEC SDWIS active PWS source locations,AK2220133   ,PIONEER PLAZA I,46752,WL,Well,NC  ,NC  ,NA,62,NA,-149.32739430176701,61.5698407087029
990,ADEC SDWIS active PWS source locations,AK2220134   ,ALASKA SALES & SERVICE VALLEY,46755,WL,Well,NTNC,Non-transient non-community,NA,75,NA,-149.296433298626,61.56514871408711
991,ADEC SDWIS active PWS source locations,AK2218739   ,SHEPHERD OF THE HILLS LUTHERAN CHURCH,46762,WL,Well,NC  ,NC  ,NA,60,NA,-149.80457397494595,61.11572765968289
992,ADEC SDWIS active PWS source locations,AK2372693   ,DELTA COMMUNITY LIBRARY,46776,WL,Well,NC  ,NC  ,NA,70,NA,-145.73482526915294,64.04662216302
993,ADEC SDWIS active PWS source locations,AK2222666   ,WASILLA KINGDOM HALL,46778,WL,Well,NC  ,NC  ,NA,75,NA,-149.426073320627,61.5970816907538
994,ADEC SDWIS active PWS source locations,AK2372685   ,NORTHERN STAR (POGO) PERMANENT CAMP LLC,46790,WL,Well,NTNC,Non-transient non-community,NA,250,NA,-144.94179261395098,64.4485592766148
995,ADEC SDWIS active PWS source locations,AK2372685   ,NORTHERN STAR (POGO) PERMANENT CAMP LLC,46791,WL,Well,NTNC,Non-transient non-community,NA,250,NA,-144.941726614045,64.44866327662051
996,ADEC SDWIS active PWS source locations,AK2372716   ,DELTA JUNCTION IGA & HOME TOWN SQUARE,46803,WL,Well,NTNC,Non-transient non-community,NA,360,NA,-145.73789526625396,64.0432951626833
997,ADEC SDWIS active PWS source locations,AK2220140   ,GLACIER VIEW BIBLE CHURCH,46805,WL,Well,NC  ,NC  ,NA,60,NA,-147.877283470277,61.79606193358881
998,ADEC SDWIS active PWS source locations,AK2390544   ,DENALI GRIZZLY BEAR / CAMPGROUND/CABINS,46808,WL,Well,NC  ,NC  ,NA,85,NA,-148.83475494938997,63.65386165803479
999,ADEC SDWIS active PWS source locations,AK2390544   ,DENALI GRIZZLY BEAR / CAMPGROUND/CABINS,46809,WL,Well,NC  ,NC  ,NA,85,NA,-148.836714948149,63.652431657793485
1000,ADEC SDWIS active PWS source locations,AK2372677   ,DGSD - DELTA ELEMENTARY SCHOOL,46815,WL,Well,NTNC,Non-transient non-community,NA,233,NA,-145.70968526225792,64.03948216772487
1001,ADEC SDWIS active PWS source locations,AK2224646   ,WASILLA WATER SYSTEM,46820,WL,Well,C   ,C   ,NA,18492,NA,-149.499956315192,61.5905216790319
1002,ADEC SDWIS active PWS source locations,AK2220141   ,MAT SU TITLE,46843,WL,Well,NTNC,Non-transient non-community,NA,37,NA,-149.401203309153,61.5809216958713
1003,ADEC SDWIS active PWS source locations,AK2370277   ,LOST LAKE BOY SCOUT CAMP,46855,WL,Well,NC  ,NC  ,NA,200,NA,-146.69171551098,64.29698198448379
1004,ADEC SDWIS active PWS source locations,AK2220151   ,AMBER RIDGE/PARK PLACE APARTMENTS,46860,WL,Well,C   ,C   ,NA,210,NA,-149.369163313908,61.5871117007417
1005,ADEC SDWIS active PWS source locations,AK2300816   ,ALLAKAKET PUBLIC WATER SYSTEM,46863,WL,Well,C   ,C   ,NA,135,NA,-152.66108769033198,66.54879079257289
1006,ADEC SDWIS active PWS source locations,AK2220086   ,NORTH STAR BEHAVIORAL HEALTH SYSTEM,46878,WL,Well,C   ,C   ,NA,55,NA,-149.06899134254903,61.6235997477825
1007,ADEC SDWIS active PWS source locations,AK2360866   ,RUBY WATER SYSTEM,46885,WL,Well,C   ,C   ,NA,215,NA,-155.484295688977,64.73638044517861
1008,ADEC SDWIS active PWS source locations,AK2272012   ,CHUATHBALUK WATER SYSTEM,46908,WL,Well,C   ,C   ,NA,123,NA,-159.23855583052298,61.57710309561689
1009,ADEC SDWIS active PWS source locations,AK2270215   ,TOKSOOK BAY WATER SYSTEM,46920,WL,Well,C   ,C   ,NA,661,NA,-165.11527149236196,60.53149927863649
